text,airline_sentiment
"['usually', 'having', 'service', 'lax', 'nbr1', 'helper', 'can', 'not', 'figure', 'hang', 'coat', 'serve', 'drink', '6f']",negative
"['know', 'reservation', 'team', '2', 'hr', 'rollback', 'time']",negative
"['kid', 'aged', '11', '12', 'need', 'fly', 'aa', 'internally', 'within', 'usa', 'thanks', 'confirming']",neutral
"['absolute', 'terrible', 'service', 'schedule', '40', 'minute', 'layer', 'let', 'someone', 'plane', 'door', 'closed']",negative
"['miss', 'flight', 'american', 'airline', 'gave', 'ticket', 'well', '6', 'passenger', 'ticket', 'away', 'fault']",negative
"['please', 'help', 'aa', '2258', 'monday', 'cancelled', 'lighted', 'advise', 'flight', 'booking', 'problem', 'refund', 'child', 'need', 'make', 'plan']",neutral
"['dm', 'sent', 'answer', 'please']",neutral
"['really', 'want', 'get', 'home', 'tonight', 'preferably', 'please', 'stop', 'delaying', 'plane', 'cry', 'face', 'confused', 'face', 'drowning', 'face', 'open', 'mouth', 'americanairlines']",negative
"['profiling', 'billion', 'throwing', 'crap', 'people', 'put', 'american', 'hurting', 'brand']",negative
"['never', 'witnessed', 'covert', 'tactic', 'airline']",negative
"['cancelled', 'lighted', 'wife', 'flight', 'call', 'service', 'even', 'let', 'u', 'going', '7', 'hour']",negative
"['happen', 'put', 'u', 'gear', 'jeopardy', 'step', 'take', 'protect', 'customer', 'item']",negative
"['american', 'airline']",neutral
"['issue', 'based', 'weather', 'thing', 'control', 'issue', 'based', 'negligence']",negative
"['worst', 'air', 'experience', 'ever', 'first', 'plane', 'yet']",negative
['died'],neutral
"['first', 'class', 'passenger', 'request', 'sand', 'coach']",neutral
"['good', 'luck', 'dfw', 'evening', 'aa']",positive
"['cancelled', 'lighted', 'flight', 'twelve', 'hour', 'maybe', 'well', 'heard', 'aa', 'rep', 'point']",negative
"['hold', '3', 'hoursgot', 'agent', 'immediately', 'xfd', 'change', 'cncdld', 'flighttold', 'would', '1', 'min', '80', 'min', 'late', 'flight', 'waiting']",negative
"['awesome', 'customer', 'service', '390', 'rd', 'stuck', 'wife', 'warm', 'cookie', 'thx']",positive
"['flight', 'attendant', 'aa2402', 'spectacularfed', 'entire', 'cabin', 'food', 'coach', 'keep', 'serving', 'vile', 'food']",negative
"['wish', 'team', 'member', 'would', 'pick', 'phone', 'point', 'let', 'alone', 'courteous', 'helpful', 'fleshed', 'face']",negative
"['seriously', 'pls', 'pls', 'bring', 'people', 'help', 'u', 'still', 'flight', 'ord', 'frm', 'dfw', 'want']",negative
"['followed', 'dmy', 'please', 'respond', 'concern', 'really', 'disappointed', 'customer', 'service']",negative
"['add', 'get', 'go', 'work', 'tomorrow', 'like', 'wait', '12', 'late', 'flight', 'c', 'suck']",negative
"['thought', 'guy', 'done', 'messing', 'make', 'worse', 'airline', 'ruin', 'hope', 'dream']",negative
"['flight', '1512', 'n924an', 'departs', 'route']",neutral
"['approaching', 'three', 'hour', 'sitting', 'plane', 'ground', 'dfw', 'americanairlines', 'flight', '3056', 'oscar', 'performance']",negative
"['useless', 'baggage', 'service', 'called', '9', 'tell', 'u', 'would', 'bag', '3', 'maybe', 'midnight']",negative
"['checking', 'flight', 'website', 'easy', 'asking', 'bear', 'shit', 'toilet', 'justifying']",neutral
"['make', 'small', 'improvement', 'retains', 'program', 'win', 'keep', 'crappy', 'food', 'change', 'advantage', 'lose']",negative
"['aa', '2258', 'cancelled', 'lighted', 'flight', 'without', 'courtesy', 'notifying', 'u', 'alternative', 'poor']",negative
"['loaded', 'luggage', 'plane', 'hour', 'delayed', 'flight293']",negative
"['spent', '600', 'flight', 'could', 'gone', '382', 'mileage', 'program', 'suck']",negative
"['please', 'bring', 'agent', 'dfw', 'aa', 'star', 'src', 'ctr', 'gate', '2', 'agent', '100', 'ppl']",negative
"['food', 'served', 'aa2402', 'vile', 'grossthe', 'entire', 'cabin', 'eat', 'meal', 'survey', 'flight', 'crew', 'another', 'gross']",negative
"['bag', 'arent', 'even', 'loaded', 'plane', 'flight293']",negative
"['never', 'got', 'update', 'worst', 'communication', 'u', 'flight', 'delay', 'mechanical', 'word', 'poorservice']",negative
"['look', 'like', 'best', 'hope', 'guess', 'u', 'air', 'think', 'get', 'mile', 'alaska', 'suck']",negative
"['navy', 'sister', 'flight', '2470', 'cancer', 'can', 'not', 'get', 'agent', 'called', 'back', 'put', 'hold', 'amp', 'discnctany', 'help']",negative
"['wife', 'amp', 'infant', 'daughter', 'aa3195', 'abide', 'en', 'route', 'delayed', 'all', 'hold', 'aa1458', 'rd', 'connect']",negative
"['educate', 'bool', '501c3', 'wall', 'volunteer', 'staff', 'help', 'kid', 'buy', 'plane', 'ticket', 'can', 'not', 'help']",neutral
"['anxious', 'see', 'care', 'customer', 'youve', 'inconvenience', 'cancelled', 'flightledflight']",negative
"['also', 'problem', 'calling', 'u', 'airline', 'send', 'automatic', 'call', 'email', 'ebook', 'courtesy']",negative
"['can', 'not', 'handle', 'customer', 'need', 'cancelled', 'lighted', 'flight', '800', 'number', 'lead', 'quick', 'goodbye', 'sad']",negative
"['upset', 'can', 'not', 'select', 'seat', 'tuesday', 'flight', 'online', 'phone', 'terrible', 'customer', 'service', 'brown', 'sad', 'angry', 'posting', 'please', 'help']",negative
"['need', 'get', 'albuquerque', 'nm', 'usa', 'cebu', 'philippine', 'providing', 'educational', 'help', '800', 'kid', 'help']",neutral
"['already', 'amp', 'automated', 'voice', 'told', 'u', 'wait', '2', 'hour', 'yet', 'call', 'back']",negative
"['changed', 'advantage', 'travel', 'plan', 'amp', 'called', '8004337300', 'get', 'help', 'sea', 'ur', 'busy', 'amp', 'hang', 'give']",negative
"['yes', 'tomorrow', '9', 'work', 'though', 'unused', 'face', 'really', 'mad', 'situation']",negative
"['whenever', 'cheat', 'go', 'horribly', 'wrong', 'promise', 'stray', 'anymore', 'talking']",negative
"['understanding', 'look', 'like', 'labor', 'slowdown', 'weather', 'incompetence', 'disregard', 'customer']",negative
"['need', 'help', 'reservation', 'purchased', 'operated', 'can', 'not', 'get', '800']",negative
"['flight', 'dfw', 'lit', 'tomorrow', 'cancelled', 'lighted', 'next', 'pls', 'advise', 'help']",negative
"['taking', 'call', 'need', 'change', 'flight']",negative
"['flight', 'reserved', 'tomorrow', 'cancelled', 'lighted', 'cancelled', 'flight', 'reservation', 'get', 'full', 'refund']",negative
"['thanks', 'fa', 'shawn', 'spectacular', 'service', 'flt', '79', 'lhrdfw', 'fa', 'susan', 'warm', 'engaging', 'onboard', 'welcome']",positive
"['can', 'not', 'choose', 'seat', 'online', 'booked', 'smh']",negative
"['really', 'delay', 'told', 'engine', 'needed', 'troubleshot', 'make', 'person', 'paranoid']",negative
"['overweight', 'flight', 'sold', 'ticket', 'seat', 'know', 'let', 'u', 'call']",negative
['howabout'],neutral
"['jfk', 'flight', 'boston', 'delayed', '20', 'min', 'waiting', 'catering', 'boarding', 'flight', 'los', 'angeles', 'airport', 'waiting', 'hour', 'wtf']",negative
"['yes', 'say', 'reservation', 'can', 'not', 'retrieved', 'time', 'also', 'never', 'got', 'email', 'aa', 'saying', 'flight', 'cancelled', 'lighted']",negative
"['help', 'cancelled', 'lighted', 'flight', 'would', 'like', 'book', 'another', 'flightive', 'hold', '95', 'minute', 'counting']",negative
"['ended', 'flight', 'la', 'fourth', 'time', 'standby', 'thanks']",positive
"['waiting', 'hold', 'hour']",negative
"['thanks', 'carry', 'guy', 'insisted', 'checked', 'gate', 'missing', 'till', 'late', 'flight', 'tomorrow', 'morning']",negative
"['ok', 'thanks', 'letting', 'know', 'appreciate', 'response']",positive
"['spoke', 'soon', '30', 'min', 'late', 'flight', 'still', 'waiting', 'bag', 'load', 'sympathy', 'would', 'appreciated', 'least']",negative
"['sean', 'look', 'aa', 'schedule', 'sometimes', 'give', 'clue', 'newairplanes', 'used', 'gr8']",neutral
"['thanks', 'show', 'thumb']",positive
"['well', 'done', 'taken', 'fun', 'air', 'travel']",negative
"['worry', 'even', 'though', 'talking', 'seat', 'assignment', 'happy', 'face', 'smiley']",positive
"['look', 'like', 'jfk', 'great', 'pic', 'homeworld', 'jet', 'lined', 'opposite', 'side', 'air', 'berlin', 'lan', 'aa']",neutral
"['trying', 'call', 'day', 'get', 'hung', 'every', 'time', 'guy', 'horrible']",negative
"['see', 'james', '7', 'dedicated', 'inbound', 'phone', 'line', 'telephone', 'eat', 'billion', 'profit']",negative
"['hear', 'last', 'call', 'boarding', 'flight', 'jfk', 'hour', 'ago', 'good', 'luck', 'flight']",neutral
"['sitting', 'plane', '25hrs', 'gate', 'due', 'computer', 'sys', 'issue', 'point', 'cancelled', 'flight', 'flight', 'ridiculous']",negative
"['valid', 'response', '2015', 'multinational', 'corp', 'whose', 'profit', 'measured', 'billion', 'stop', 'understanding']",negative
"['yo', 'could', 'catering', 'truck', 'mine', 'eye', 'moving']",neutral
"['international', 'airline', 'experienced', 'record', 'profit', 'last', 'quarter', 'can', 'not', 'staff', 'call', 'center']",negative
"['great', 'seat', 'aircraft']",positive
"['rudeness', 'poor', 'customer', 'service', 'job', 'requirement', 'waiting', '28hrs', 'still', 'even', 'seen', 'one', 'plane', 'posting', 'face']",negative
"['picture', 'taken', 'time', 'right', 'totallyconfused']",neutral
"['aa919', 'flight', 'attendant', 'freak', 'leaf', 'aircraft', 'passenger', 'react', '24h', 'delay', 'cattle', 'treatment', 'surreal']",negative
"['901', 'miami', 'rio', 'participate', 'representing', 'yourstoryhere']",neutral
"['worker', 'checked', 'ice', 'plane', 'using', 'cell', 'phone', 'flashlight', 'really', 'come']",negative
"['flying', '763s', 'madrid', 'jfk', 'word', 'huge']",neutral
"['wine', 'served', 'airway', 'flight', 'watered', 'somehow', 'right', 'bottle']",negative
"['pick', 'best', 'picture', 'want', 'board', 'airline', 'know']",neutral
"['3', 'passenger', 'two', 'reservation', 'number']",negative
"['profit', 'maximization', 'top', 'priority', 'nothing', 'else', 'even', 'register', 'dinosaur']",negative
"['8', 'happy', 'face', 'smiley', '0', 'departure', 'sure', 'catering', 'strike', 'jfk']",neutral
"['would', 'file', 'number', 'work', 'need', '10', 'character', 'email', 'derekaustin', 'easier']",neutral
"['yeah', 'well', 'tweet', 'latitude', 'think', 'twitter', 'bot', 'care']",negative
"['flight293', 'supposed', 'depart', '745', '815', 'still', 'boarded']",negative
"['worst', 'customer', 'service', 'airline', 'ever', 'encountered', 'flat', 'awful']",negative
"['tweet', 'canned', 'impersonal', 'response', 'though', 'impatient', 'customer', 'got']",negative
"['done', 'thank', 'much']",positive
"['nice', 'aa', 'employee', 'making', 'skillful', 'excuse', 'late', 'flightless', 'due', 'catering', 'staff']",negative
"['taxi', 'across', 'dfw', 'airport', '20', 'min', 'state', '75', 'min', 'past', 'departing', 'gate', 'need', 'died', 'wow', 'cool', 'amp', 'untrue']",negative
"['24', 'hr', 'amp', '2', 'could', 'flight', 'late', 'flight', 'landed', 'phl', '30', 'min', 'amp', 'counting', 'tarmac', 'waiting', 'gate', 'pls', 'better']",negative
"['delivered', 'mom', 'delayed', 'bag', 'wrong', 'place', '2', 'hr', 'hold', 'yesterday', 'gt1', 'hr', 'today', 'still', 'bag', 'aa']",negative
"['yeah', 'try', 'harder', 'catering', 'truck', 'sight', 'leave', 'wo', 'food', 'eat', 'anyway']",negative
"['awful', 'customer', 'service']",negative
"['everything', 'good', 'brothaaaaaa']",positive
"['pulling', 'away', 'gate', 'get', 'departure', 'time', 'leaving', 'u', 'tarmac', 'claiming', 'power', 'issue', 'magically', 'repaired']",negative
"['740pm', 'wheel', 'exact', 'sending', 'dm']",neutral
"['translation', 'reinvent', 'mammoth', 'profit', 'customer', 'service', 'experience', 'cause', 'care']",negative
"['omg', 'answer', 'phone', 'hold', '15', 'hour', 'cancelled', 'lighted', 'flight', 'suck']",negative
"['quit', 'nonsense', 'amp', 'lie', 'colossal', 'infringement', 'longer', 'get', 'away']",negative
"['719', 'look', 'like', 'get', 'going', 'finally']",negative
"['could', 'care', 'less', 'customer', 'service', 'run', 'bot']",negative
"['pls', 'tell', 'get', 'person', 'phone', 'asap']",negative
"['cancelled', 'lighted', 'flight', 'tomorrow', 'morning', '800', 'number', 'nothing', 'please', 'want', 'go', 'home']",negative
"['wont', 'allow', 'call', 'husband', 'ticket', 'look', 'like', 'seat', 'taken', 'cant', 'even', 'call']",neutral
"['yes', 'get', 'home', 'tomorrow', 'please']",negative
"['unfriendly', 'unhelpful', 'agent', 'unannounced', 'gate', 'change', 'delayed', 'flight', 'found', 'word', 'mouth']",negative
"['flight', '3056', 'still', 'sitting', 'dfw', 'waiting', 'baggage', 'loaded']",negative
"['tried', 'several', 'time', 'select', 'seat', 'one', 'ever', 'available', 'would', 'cost', '30', 'extra', 'per', 'seat']",negative
"['need', 'miracle', 'please', 'help', 'flight', '1228', 'get', '640', 'fingerscrossed', 'pleased', 'missmykids']",negative
"['3198', 'sex', 'still', 'going']",neutral
"['want', 'stay', 'overnight', 'airport', 'since', '11', 'morning']",negative
"['finally', 'take', 'thanks', 'customer', 'service', 'g8', 'rep', 'c17', 'ctl', 'idea', 'caused', 'system', 'failure']",negative
"['trying', 'ebook', 'flight', 'cancelled', 'flightlation', 'nightmare', 'hung', 'help', 'ebook']",negative
"['tried', 'getting', 'help', 'agent', 'phone', 'twitter', 'fb', 'one', 'american', 'airline', 'help']",negative
['close'],negative
"['1265', 'coming', 'next', 'catching', '2396', 'home', 'dca', 'let', 'u', 'get', 'another', 'great', 'leg', 'tonight']",positive
"['appreciate', 'apology', 'sincerely', 'thank', 'really', 'ever', 'wanted', 'begin']",positive
"['aa', '100', 'good', 'job', 'overseeing', 'flight', 'delayed', '90', 'minute', 'replace', 'overflow', 'passenger', 'bag']",negative
"['ive', 'line', 'waiting', '40', 'minute']",negative
"['know', 'nothing', 'customer', 'service', 'make', 'sure', 'everyone', 'know']",negative
"['understand', 'flight', 'cancelled', 'flightation', 'able', 'get', 'change', 'flight', '6', 'hr', 'acceptable']",negative
"['pay', 'hotel', 'car', 'ride', 'miss', 'class', 'pay', '30k', 'miss', 'work', 'tell', 'talk', 'someone']",negative
"['1800', 'kept', 'hanging', 'made', 'miss', 'second', 'flight']",negative
"['yeah', 'helping', 'bag', 'shipped', 'correct', 'city', 'first', 'time', 'probably', 'would', 'helped']",negative
"['50', 'time', 'one', 'helpful', 'missing', 'work', 'nd', 'school', 'nd', 'manager', 'rem', 'mia', 'told', 'want', 'talk', 'u']",negative
"['flight', 'cancelled', 'lighted', 'mess', 'ensued', 'please', 'thank', 'awesome', 'marcos', 'converge', 'key', 'ru', 'sorting']",negative
"['revoked', 'called', 'left', 'number', 'rollback', 'heard', 'anything', 'flight', 'tomorrow', 'brown', 'sad', 'angry', 'posting']",negative
"['enough', 'push', 'crew', 'jfk', '15', 'delay', 'counting']",negative
"['can', 'not', 'believe', 'long', 'flight', '759', 'phi', 'taking', 'know', 'u', 'airway', 'would', 'really', 'like', 'get', 'home']",negative
"['hopefully', 'guy', 'willing', 'cover', 'lovely', 'car', 'rental', 'living', 'charge', 'love', 'two', 'extra', 'day']",negative
"['yesterday', 'cancelled', 'lighted', 'flight', 'aa104', 'customer', 'support', 'awful']",negative
"['big', 'surprise', 'flight', '2330', 'delayed', 'hopefully', '6', 'hour', 'like', 'flight', 'thanks', 'sleeper', 'night']",negative
"['really', 'even', 'worthy', 'response', 'beginning', 'social', 'medium', 'alert', 'world', 'aa', 'useless']",negative
"['hi', 'aa', 'friend', 'miss', 'flight', 'aa362', 'dfwgtgtmke', 'cancelled', 'lighted', 'due', 'weather', 'way', 'help', 'option']",negative
"['something', 'crew', 'current', 'leg', 'request', 'gate', 'team', 'next', 'leg']",negative
"['option', 'even', 'getting', 'call', 'back']",negative
"['tomorrow', 'flight', 'cancelled', 'lighted', 'understand', 'three', 'hour', 'wait', 'call', 'back', '60', 'minute', 'hold', 'cool']",negative
"['flight', 'cancelled', 'lighted', 'tomorrow', 'mean', 'stranded', 'airport', 'night', 'wow']",negative
"['hard', 'catering', 'ready', 'go']",negative
"['iphone', 'app', 'sort', 'notification', 'option']",negative
"['unbelievable', 'unacceptable', 'flight', '293', 'jfk', 'everyone', 'gate', 'upset', 'u', 'day']",negative
"['made', 'flight', 'still', 'update', 'email', 'landed', 'info', 'ever', 'sent', 'second', 'flight', 'losing', 'biz']",negative
"['flight', '3056', 'dfw', 'still', 'passenger', 'sitting', 'plane', 'waiting', 'luggage', 'loaded', 'still', 'waiting']",negative
"['still', 'flight', 'ive', 'all', 'day', 'boarding', 'waiting', 'catering']",negative
"['husband', '5', 'year', 'old', 'son', 'stuck', 'overnight', 'dc', 'thanks', '7', 'crew', 'member', 'arguing', 'boarding', 'flight']",negative
"['guy', 'work', 'never', 'fly', 'guy']",negative
"['versus', 'customer', 'service', 'win', 'convenience', 'trip', 'call', 'lt3']",positive
"['agent', 'refuse', 'help', 'busy', 'amp', 'need', 'call', 'advantage', 'one', 'willing', 'help', 'apparently', 'exec', 'plat', 'mean', 'zero']",negative
"['fight', 'got', 'cancelled', 'lighted', 'help', 'ebook', 'flight', 'call', 'center', 'busy', 'answer', 'call', 'even', 'put', 'hold', 'luck']",negative
"['contacting', 'refund', 'dm', 'provide', 'phone', 'number']",neutral
"['ah', 'could', 'get', 'tried', '2', 'hr', 'call']",negative
"['ridiculous', 'really', 'terrible', 'customer', 'service', 'lack', 'urgency', 'im', 'convinced']",negative
"['course', 'intention', 'issue', 'lie', 'lack', 'response', 'contact', 'directly', 'sat', 'hold', '50', 'min']",negative
"['waiting', 'airport', 'since', '11', 'wait', '8', 'happy', 'face', 'smiley', '0', 'tomorrow', 'can', 'not', 'get', 'sort', 'help']",negative
"['pathetic', 'gate', 'agent', 'lie', 'face', 'fault']",negative
"['trying', 'check', 'flight', 'line', 'working', 'amp', 'agent', 'busy', 'take', 'call']",negative
"['yep', 'moved', '16a', 'showed', 'flying', 'standby']",neutral
